"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"281",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.15,-35.6721076381857
"282",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.2,-29.2824477616254
"283",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.25,-23.6178967284052
"284",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.3,-18.8129644941128
"285",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.35,-14.2974510723031
"286",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.4,-9.94310848421558
"287",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.45,-5.57468794804733
"288",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.5,-1.46779878189983
"289",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.55,2.67471584505243
"290",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.6,6.87044332211902
"291",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.65,11.1563201241015
"292",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.7,15.6260447823293
"293",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.75,20.5000356388332
"294",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.8,25.8917073826639
"295",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.85,32.2871786939109
"296",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.9,40.4785163558424
"297",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.95,52.4462131193631
"298",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.975,62.7103932237677
"299",2023-12-09,0,"wk inc flu hosp",2023-12-09,"05","quantile",0.99,74.6855467824615
"300",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.01,-137.600957753125
"301",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.025,-116.4164976145
"302",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.05,-98.1666009397591
"303",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.1,-76.679947964555
"304",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.15,-62.3735662737102
"305",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.2,-50.982993651759
"306",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.25,-41.4111592734553
"307",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.3,-32.3746435673254
"308",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.35,-24.1582033725056
"309",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.4,-16.0819559579755
"310",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.45,-8.65218558551814
"311",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.5,-1.30008533711403
"312",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.55,5.91284750169944
"313",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.6,13.4820948380689
"314",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.65,21.3290795024368
"315",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.7,29.5468792730681
"316",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.75,38.7443646625637
"317",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.8,48.5648326407136
"318",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.85,59.957552717109
"319",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.9,74.0094682886311
"320",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.95,94.6660884871198
"321",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.975,112.703752059724
"322",2023-12-09,1,"wk inc flu hosp",2023-12-16,"05","quantile",0.99,134.083519934645
"323",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.01,-179.244273864877
"324",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.025,-150.651302125206
"325",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.05,-126.087820505456
"326",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.1,-99.3920348176589
"327",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.15,-80.3145304808926
"328",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.2,-65.5348324168219
"329",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.25,-53.2033929432755
"330",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.3,-41.5997722939862
"331",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.35,-30.9724071930039
"332",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.4,-20.9855473938871
"333",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.45,-11.1342029319913
"334",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.5,-1.72019129006258
"335",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.55,7.55139633372774
"336",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.6,17.3823548689956
"337",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.65,27.2889225621966
"338",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.7,37.6691855743426
"339",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.75,49.1141997594136
"340",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.8,61.6943534472135
"341",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.85,76.8063277127892
"342",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.9,95.1755905591693
"343",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.95,122.786259221282
"344",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.975,146.169829891696
"345",2023-12-09,2,"wk inc flu hosp",2023-12-23,"05","quantile",0.99,173.731081641148
"346",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.01,-211.571248206482
"347",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.025,-178.950123075916
"348",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.05,-150.475299147952
"349",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.1,-117.595153674382
"350",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.15,-95.2269712437197
"351",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.2,-77.8721769573234
"352",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.25,-62.0095466186705
"353",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.3,-48.1846706019208
"354",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.35,-35.8814354524178
"355",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.4,-24.2592677658099
"356",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.45,-12.6971946248909
"357",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.5,-1.55638652703288
"358",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.55,9.92623141883882
"359",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.6,21.5424833467649
"360",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.65,33.756410852229
"361",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.7,45.7242434640222
"362",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.75,59.1807369530383
"363",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.8,74.1669366027066
"364",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.85,91.2202394089396
"365",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.9,113.408802922481
"366",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.95,146.552853843343
"367",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.975,174.988342685656
"368",2023-12-09,3,"wk inc flu hosp",2023-12-30,"05","quantile",0.99,208.049021188047
"369",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.01,588.62510597124
"370",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.025,641.681142880692
"371",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.05,687.34703296484
"372",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.1,741.040534001538
"373",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.15,776.945319838412
"374",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.2,805.879260820021
"375",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.25,830.91799032244
"376",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.3,852.832246539635
"377",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.35,873.742400595104
"378",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.4,893.796280771028
"379",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.45,913.030056218213
"380",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.5,931.728608178264
"381",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.55,950.798397229373
"382",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.6,969.86847597765
"383",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.65,989.02094992099
"384",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.7,1010.09610620433
"385",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.75,1032.14626838318
"386",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.8,1056.93549730921
"387",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.85,1086.63721609131
"388",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.9,1122.01639963038
"389",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.95,1176.23710163101
"390",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.975,1222.58354891465
"391",2023-12-09,0,"wk inc flu hosp",2023-12-09,"06","quantile",0.99,1278.98539515648
"392",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.01,141.190627173079
"393",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.025,280.940205384185
"394",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.05,397.485065301311
"395",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.1,530.255943446576
"396",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.15,619.750882851556
"397",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.2,692.980970491702
"398",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.25,754.514923351894
"399",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.3,811.628816580095
"400",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.35,862.041935176482
"401",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.4,910.231198755056
"402",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.45,957.530884176861
"403",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.5,1003.98511766365
"404",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.55,1051.18832830561
"405",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.6,1097.00090545151
"406",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.65,1144.49088563625
"407",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.7,1196.67661708484
"408",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.75,1252.66408894435
"409",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.8,1313.18318903734
"410",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.85,1382.03071848719
"411",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.9,1470.71590598816
"412",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.95,1603.8303642051
"413",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.975,1719.19410634069
"414",2023-12-09,1,"wk inc flu hosp",2023-12-16,"06","quantile",0.99,1860.19573553598
"415",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.01,-301.872795255966
"416",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.025,-109.456697625364
"417",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.05,65.4733641734884
"418",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.1,260.940030159232
"419",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.15,394.699134060152
"420",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.2,498.764018122914
"421",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.25,590.297119023132
"422",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.3,672.37555277147
"423",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.35,747.548389648745
"424",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.4,817.113467866797
"425",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.45,884.448399089338
"426",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.5,951.511589326771
"427",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.55,1019.4204998292
"428",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.6,1088.65362123996
"429",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.65,1160.2088192385
"430",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.7,1237.08987745638
"431",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.75,1319.96441356127
"432",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.8,1409.99910127673
"433",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.85,1510.70449427068
"434",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.9,1642.51402318179
"435",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.95,1852.29365585193
"436",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.975,2015.8847429424
"437",2023-12-09,2,"wk inc flu hosp",2023-12-23,"06","quantile",0.99,2216.96254337732
"438",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.01,-610.740761688286
"439",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.025,-368.221169263799
"440",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.05,-151.855495155848
"441",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.1,86.0144220615036
"442",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.15,248.141202418493
"443",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.2,376.488794740277
"444",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.25,484.20814992884
"445",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.3,582.529920270453
"446",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.35,672.776933847916
"447",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.4,759.309034144287
"448",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.45,843.049523243252
"449",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.5,927.0597485094
"450",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.55,1008.55962505058
"451",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.6,1093.66056743725
"452",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.65,1181.00465000262
"453",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.7,1272.48503096082
"454",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.75,1371.45383947796
"455",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.8,1481.09940080646
"456",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.85,1606.52969771944
"457",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.9,1765.86971023156
"458",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.95,2001.44334045779
"459",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.975,2206.61469434116
"460",2023-12-09,3,"wk inc flu hosp",2023-12-30,"06","quantile",0.99,2438.35625843975
"461",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.01,39.6765442970868
"462",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.025,50.7159699530137
"463",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.05,60.4760613941189
"464",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.1,71.7363563792726
"465",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.15,78.9264994881556
"466",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.2,84.8207517547087
"467",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.25,89.8921296320631
"468",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.3,94.6028592645194
"469",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.35,98.9167108462282
"470",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.4,102.978016292327
"471",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.45,106.847040332899
"472",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.5,110.764149623566
"473",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.55,114.630992141883
"474",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.6,118.384303918508
"475",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.65,122.396998033208
"476",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.7,126.680305891506
"477",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.75,131.119516779438
"478",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.8,136.076966917339
"479",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.85,142.115675945567
"480",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.9,149.613387972475
"481",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.95,160.880709040532
"482",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.975,170.882200097965
"483",2023-12-09,0,"wk inc flu hosp",2023-12-09,"08","quantile",0.99,181.118423005501
"484",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.01,-18.9319340852257
"485",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.025,-1.6869005109616
"486",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.05,14.1933978554096
"487",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.1,31.693082354358
"488",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.15,44.2669982096154
"489",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.2,54.0159035176442
"490",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.25,61.9802609065466
"491",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.3,69.5434481232859
"492",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.35,76.6008140605226
"493",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.4,83.0642575400217
"494",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.45,89.1847152520776
"495",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.5,95.3153975360188
"496",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.55,101.712530990903
"497",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.6,108.109943623774
"498",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.65,114.512962833554
"499",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.7,121.284182270717
"500",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.75,128.527027138539
"501",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.8,136.675514906706
"502",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.85,146.413860984967
"503",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.9,158.744972828714
"504",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.95,176.740544643139
"505",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.975,191.903406885847
"506",2023-12-09,1,"wk inc flu hosp",2023-12-16,"08","quantile",0.99,210.330610913655
"507",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.01,-61.6465871711155
"508",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.025,-38.360893771756
"509",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.05,-19.3439356877933
"510",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.1,3.21875315008938
"511",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.15,18.5254261914664
"512",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.2,30.7215304515487
"513",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.25,40.6466666320902
"514",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.3,49.9078880629662
"515",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.35,58.412741937762
"516",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.4,66.6397405234499
"517",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.45,74.460795264023
"518",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.5,82.0599503934606
"519",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.55,89.6871015317895
"520",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.6,97.4901080950307
"521",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.65,105.271024777524
"522",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.7,114.066892527223
"523",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.75,123.194690614952
"524",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.8,133.373541656424
"525",2023-12-09,2,"wk inc flu hosp",2023-12-23,"08","quantile",0.85,145.303122478674
