"pred_ili[14,13]","pred_ili[15,13]","pred_ili[16,13]","pred_ili[17,13]","pred_ili[18,13]","pred_ili[19,13]"
0.00888239,0.0106883,0.0126367,0.0112793,0.0106975,0.00890143
0.00836937,0.0139104,0.0173566,0.0134869,0.0126907,0.0128923
0.010796,0.0125258,0.0185465,0.0139889,0.0153668,0.0158436
0.0115742,0.0163203,0.0213251,0.0172238,0.0178014,0.0172104
0.0100554,0.0129299,0.017222,0.014865,0.0174099,0.0170073
0.0106738,0.0148251,0.0150268,0.012845,0.0135593,0.0134796
0.0101275,0.0122503,0.0140589,0.00832527,0.00958605,0.00898186
0.0103681,0.0132223,0.0149915,0.00992166,0.00954557,0.0105587
0.00950893,0.0128118,0.0133248,0.0101207,0.0135553,0.0140629
0.0123111,0.0111857,0.0150682,0.012354,0.0129621,0.00923733
0.0104631,0.0136805,0.013965,0.0112374,0.0107774,0.0104694
0.0128396,0.0160229,0.0189482,0.0138956,0.0153198,0.0123428
0.00992429,0.0119967,0.014178,0.00895926,0.0102274,0.0124946
0.00935997,0.0112505,0.0146238,0.0111097,0.0115647,0.0123646
0.010436,0.0134882,0.015795,0.0142141,0.0127521,0.0116533
0.00827026,0.0116876,0.0161195,0.0128143,0.0127047,0.0120727
0.0089123,0.0129492,0.0105411,0.00898228,0.0105257,0.00875153
0.00962068,0.016086,0.0181727,0.0137871,0.0158051,0.0182254
0.0105899,0.0118625,0.0145887,0.0106278,0.00905596,0.0102353
0.00947437,0.0107163,0.0143039,0.00897202,0.00970989,0.0107205
0.0123359,0.017319,0.019553,0.0126404,0.0172964,0.018188
0.0114313,0.0138367,0.0174778,0.0150467,0.0149721,0.0140566
0.012492,0.0142029,0.0147671,0.0120486,0.0107589,0.0117374
0.0124877,0.0167251,0.0141004,0.0115277,0.012427,0.0105854
0.00956563,0.0128848,0.0136388,0.00982914,0.00865683,0.0118956
0.0114004,0.0146479,0.014478,0.017455,0.0245152,0.0404332
0.00849316,0.0102735,0.0157048,0.011283,0.014489,0.0146151
0.0101846,0.0148294,0.0128465,0.0123551,0.0137525,0.0198585
0.0125962,0.017567,0.0176307,0.0193533,0.0375836,0.0626696
0.010733,0.0141319,0.0161068,0.00970435,0.0125639,0.0141169
0.01127,0.012304,0.0144127,0.0138997,0.0178227,0.0163106
0.0109273,0.0148858,0.0171827,0.0125978,0.0118176,0.0133792
0.00968519,0.0137486,0.0148079,0.0142012,0.0322047,0.246025
0.0105212,0.0162044,0.0150068,0.0170698,0.0148318,0.0208532
0.0103728,0.0147645,0.0137572,0.0129156,0.013133,0.0134745
0.0094568,0.0137769,0.0127169,0.0114267,0.010991,0.0117425
0.0124925,0.0134722,0.0145275,0.0100084,0.0109286,0.011778
0.00998749,0.014909,0.0148001,0.00946462,0.00992688,0.00981703
0.0115924,0.0129717,0.0150674,0.0151549,0.0146772,0.0135564
0.00955151,0.0137284,0.0157875,0.0124398,0.00974177,0.00935739
0.00847711,0.0119846,0.0146626,0.00966576,0.0105831,0.0142637
0.0170229,0.0110662,0.0184878,0.0148692,0.0141019,0.0147649
0.0109569,0.0132186,0.0126418,0.0121718,0.0134531,0.0135845
0.0121321,0.0103347,0.0118576,0.0110551,0.0125705,0.0130113
0.0102189,0.0163957,0.0243232,0.0182193,0.0162091,0.0135068
0.0107275,0.0102688,0.0136856,0.0101645,0.0129603,0.0109878
0.00712031,0.00776902,0.00961125,0.00663817,0.00894275,0.00882132
0.0114259,0.0150432,0.0165272,0.0143873,0.013302,0.0172862
0.00985918,0.0130513,0.0147601,0.0106882,0.0118212,0.00982188
0.0103945,0.01326,0.0187316,0.0158853,0.0144524,0.0158215
0.0096523,0.0116594,0.0108555,0.0121315,0.0104146,0.0101577
0.011575,0.0128065,0.0141526,0.013627,0.0121838,0.0117573
0.0136048,0.0187723,0.0181447,0.0158454,0.0195622,0.0226603
0.0107119,0.0125721,0.0136119,0.0122048,0.0106656,0.00961769
0.011005,0.0117191,0.0165613,0.0102438,0.00955877,0.00822941
0.0100869,0.0126543,0.0166381,0.0146723,0.015528,0.0161853
0.00866436,0.0074407,0.00580147,0.00197561,0.00176972,0.0010494
0.008945,0.0127773,0.0158237,0.0101258,0.0115491,0.0106582
0.0105047,0.0114646,0.0139822,0.0129091,0.0131498,0.0118919
0.00919712,0.0131499,0.0121844,0.0120524,0.00986737,0.00916518
0.0132689,0.0148721,0.0181695,0.0147011,0.0121184,0.0195319
0.0109117,0.0137463,0.0160422,0.0136222,0.0137371,0.0132643
0.010305,0.0129142,0.0145799,0.0113582,0.0118972,0.0126058
0.00987453,0.0098189,0.0151057,0.0122091,0.0104658,0.00944168
0.00854944,0.0118073,0.0162426,0.010465,0.0116172,0.00920996
0.00924557,0.0116156,0.0119466,0.0105779,0.0103724,0.0102299
0.0113275,0.0111612,0.0159797,0.012427,0.0162011,0.0134758
0.0112548,0.0144133,0.013357,0.0120345,0.0108602,0.0142861
0.00983315,0.0139417,0.0164324,0.0184011,0.0166618,0.0224621
0.0100354,0.011181,0.013372,0.00866743,0.0140706,0.0129279
0.0105421,0.0100422,0.0111951,0.00766605,0.0083121,0.00741978
0.00918486,0.0149369,0.0187051,0.0148341,0.01671,0.0198353
0.00981982,0.0123911,0.0140831,0.0105766,0.0117633,0.012752
0.0109139,0.00816652,0.00772994,0.0065976,0.0050815,0.0051057
0.00977011,0.0137928,0.0175177,0.0139466,0.013466,0.0130555
0.0109045,0.0135796,0.0176676,0.0198368,0.0172852,0.0212986
0.0105828,0.0164127,0.013569,0.0181295,0.0172037,0.0152593
0.0105364,0.0130727,0.0134991,0.0163113,0.0146373,0.0175864
0.012426,0.0189735,0.0181262,0.0125071,0.0158644,0.0212113
0.0108906,0.011567,0.0128489,0.0115008,0.0105241,0.011596
0.0115814,0.011948,0.015286,0.0141413,0.0136131,0.016914
0.0115528,0.0121153,0.0128291,0.0107338,0.00906654,0.00818891
0.00932497,0.0127511,0.0160975,0.011308,0.012513,0.011973
0.00968517,0.00975783,0.00966186,0.00901685,0.00793747,0.0118315
0.0107325,0.0113319,0.0164144,0.0133238,0.0135441,0.0156702
0.00902054,0.00937823,0.0123798,0.010527,0.00971916,0.0109169
0.0123917,0.0174074,0.0154787,0.0133613,0.0135491,0.0118022
0.0121759,0.0112821,0.0124676,0.0121075,0.0140107,0.0108763
0.0109985,0.0112381,0.0148063,0.0100085,0.00978599,0.00976566
0.00952512,0.00731981,0.0134178,0.0109598,0.010038,0.010999
0.00838213,0.0113589,0.0111372,0.0114021,0.0135876,0.0130517
0.0107705,0.0100154,0.0162245,0.0101471,0.00852451,0.00386966
0.0109132,0.0136414,0.0145102,0.0108409,0.0122744,0.0135557
0.00994708,0.0112167,0.0147934,0.0111022,0.0102313,0.0099012
0.0103243,0.0135744,0.0123015,0.0114288,0.0111398,0.0137799
0.0115717,0.0129472,0.0161148,0.0116992,0.0135923,0.0160314
0.0101387,0.0108154,0.00803319,0.00602238,0.00738812,0.00366662
0.00970584,0.0100234,0.00920146,0.00871462,0.00961189,0.00751639
0.0121322,0.0136099,0.0157725,0.00802307,0.00878047,0.0110414
0.00943274,0.0149821,0.0153272,0.00916931,0.00661604,0.0106112
0.0103628,0.00983398,0.0134017,0.00882902,0.00923547,0.00962715
0.0120978,0.011323,0.0111765,0.0112732,0.00982535,0.00757418
0.00868654,0.0121171,0.016543,0.0115653,0.0100781,0.0120877
0.011084,0.0131517,0.0185534,0.0155975,0.0155152,0.0175305
0.0104494,0.0139075,0.0196594,0.0113871,0.0121534,0.0106074
0.00924472,0.00987488,0.01252,0.00976312,0.0108467,0.0102164
0.010065,0.0143142,0.0158304,0.0160931,0.024472,0.0343782
0.0111781,0.0129685,0.0189846,0.0144524,0.0166099,0.0227857
0.0121123,0.0157473,0.0147791,0.0123586,0.0149704,0.0127764
0.01016,0.0139298,0.0156586,0.0139616,0.0134582,0.0132656
0.0101117,0.0121882,0.0139164,0.0104125,0.012408,0.0103898
0.0117874,0.0118014,0.0137402,0.011851,0.0121167,0.0128723
0.010539,0.0159467,0.0138402,0.00993755,0.00984645,0.0124055
0.0104827,0.0130155,0.0174373,0.0130055,0.0159826,0.0148196
0.00999248,0.0142819,0.0189921,0.0137353,0.0138377,0.0157987
0.0117771,0.0160646,0.0163353,0.0146781,0.0123333,0.0135325
0.0102376,0.0129108,0.010823,0.00904217,0.0102497,0.0105458
0.00853302,0.0157452,0.0144292,0.0115643,0.0119696,0.0159936
0.00899124,0.00998479,0.0107836,0.0138908,0.00887883,0.0121749
0.0126471,0.0137095,0.0138597,0.0165451,0.0125991,0.0102467
0.00716096,0.0115095,0.0110472,0.00925243,0.00980915,0.0122453
0.012156,0.0113786,0.0130134,0.00934185,0.0122367,0.0141365
0.00957375,0.0119786,0.0120924,0.00976207,0.0128193,0.0118113
0.011832,0.0126573,0.0121751,0.0116322,0.0117189,0.00983934
0.0103631,0.0136755,0.0174317,0.0121676,0.012301,0.00894846
0.0109586,0.00827506,0.00956397,0.00999431,0.0125998,0.00973888
0.0120264,0.0118761,0.0152458,0.0133795,0.0162172,0.0199971
0.00855433,0.0133996,0.0144592,0.0109995,0.0125387,0.0142622
0.00995095,0.00960371,0.0105744,0.0121145,0.0113671,0.0134154
0.00789775,0.0109248,0.0166287,0.0131926,0.0105136,0.0114446
0.00962421,0.0138116,0.0152183,0.013049,0.0132676,0.0176797
0.00931873,0.0137504,0.0120398,0.0077829,0.00460142,0.00556048
0.0104574,0.0138851,0.0125793,0.0109048,0.00922925,0.0101868
0.0104192,0.0145898,0.0230185,0.0246813,0.0278054,0.0257499
0.0106266,0.00801518,0.00930921,0.00845675,0.00518437,0.00405634
0.00923067,0.0118984,0.0129359,0.0112109,0.0110648,0.0116626
0.0124189,0.014436,0.0172796,0.0147043,0.0149915,0.0169306
0.0130727,0.0151318,0.0141375,0.0114777,0.0127562,0.011075
0.010281,0.0122568,0.0136612,0.00937853,0.0105267,0.0103319
0.0106693,0.00992784,0.0141473,0.0116157,0.0123855,0.0145549
0.0112928,0.013228,0.0136922,0.0131106,0.0141376,0.0130304
0.0104376,0.0155979,0.0202963,0.0139057,0.0141731,0.0158726
0.0111591,0.0106598,0.0101368,0.00510931,0.00573916,0.00690474
0.0101095,0.0113698,0.0107843,0.010417,0.00772556,0.00807729
0.0110046,0.0114905,0.0117611,0.00995362,0.00891694,0.0100624
0.00915003,0.0129824,0.0146803,0.0108095,0.0126794,0.0149733
0.00956974,0.0132156,0.0112627,0.0108024,0.0114881,0.0106039
0.0108467,0.0128232,0.0175886,0.00944875,0.011315,0.0129002
0.0103108,0.0116703,0.0138897,0.0115237,0.0115053,0.0110165
0.0120983,0.0133467,0.012614,0.0126635,0.0116625,0.0114009
0.0114234,0.015327,0.0135406,0.0123928,0.0108236,0.00977212
0.0100138,0.0129303,0.013883,0.0109393,0.0111544,0.0131663
0.00895016,0.011255,0.014156,0.0120818,0.0110282,0.0100709
0.0109739,0.0128658,0.0133062,0.00886529,0.0104412,0.010476
0.0113126,0.0162237,0.0176906,0.0146558,0.0142767,0.0146929
0.00961035,0.0141129,0.0112914,0.0108717,0.0149345,0.0135374
0.0105338,0.0121594,0.0145614,0.00974534,0.00980199,0.010417
0.00996545,0.0146694,0.0126542,0.0110193,0.00922609,0.0101244
0.0110948,0.0142554,0.0139012,0.0124302,0.0138297,0.00915252
0.0110079,0.0119964,0.0167572,0.0166125,0.0144351,0.0160883
0.00952946,0.0144341,0.01421,0.0116759,0.0136168,0.0142748
0.0123733,0.00980994,0.0111321,0.0106447,0.0109696,0.0116371
0.00992547,0.0103717,0.0127527,0.00839147,0.00843137,0.00883402
0.00974734,0.0127978,0.0116595,0.00838024,0.0102138,0.00913228
0.0100153,0.0107182,0.0180882,0.0124896,0.00931454,0.0133646
0.0126367,0.0141573,0.0183269,0.0134049,0.017213,0.0171144
0.0118683,0.0145604,0.0153098,0.0111131,0.0127655,0.0150735
0.00964322,0.0107993,0.0125151,0.0106275,0.00788401,0.00886189
0.01041,0.0123597,0.014925,0.0120117,0.0135125,0.0139292
0.0122216,0.0121823,0.0164299,0.0103259,0.0127935,0.0120971
0.00927251,0.0145632,0.0147068,0.0140062,0.0119974,0.0139501
0.0112902,0.013604,0.0142731,0.0138032,0.0150766,0.0161393
0.0134521,0.0155064,0.0211051,0.0139924,0.0137809,0.0159831
0.0116359,0.0137998,0.0135127,0.0110703,0.0103911,0.0106338
0.0119053,0.0109863,0.0128085,0.00940333,0.00837451,0.00642804
0.0104394,0.0120385,0.0117118,0.00969956,0.0103085,0.0109369
0.0105391,0.013217,0.0119946,0.00933812,0.00853132,0.00799649
0.0100092,0.0124294,0.0123181,0.0120816,0.0141364,0.0138522
0.0087974,0.0123928,0.0111825,0.0146485,0.0267103,0.0739592
0.0112925,0.0106811,0.0127636,0.00836134,0.0102362,0.0234772
0.0130653,0.0181862,0.0165056,0.0133449,0.0113728,0.0227466
0.00959027,0.0127856,0.0153368,0.0116008,0.0127286,0.0126291
0.0100761,0.00665672,0.00570413,0.00295099,0.00359043,0.00417847
0.00888348,0.0157515,0.0183501,0.013905,0.0147283,0.0123165
0.00841339,0.0130848,0.0134641,0.00757967,0.0115559,0.0121321
0.00866543,0.011306,0.0135401,0.0104118,0.0101327,0.00943393
0.00985769,0.0105702,0.0137259,0.0100829,0.00970722,0.0110219
0.0137152,0.0142172,0.0146871,0.0143655,0.0149708,0.0157758
0.0107154,0.0138255,0.0157356,0.0116182,0.00952022,0.00933849
0.00950992,0.0119246,0.0126709,0.0109742,0.012216,0.0119919
0.0100898,0.00937973,0.00926515,0.00835638,0.0108024,0.0108601
0.0108805,0.0160716,0.0159436,0.0111323,0.0130218,0.0119115
0.00809934,0.0116096,0.0115788,0.0130079,0.00978093,0.0132669
0.00952807,0.0142953,0.0169357,0.0125515,0.011673,0.0122046
0.0084643,0.0102783,0.0148275,0.0108154,0.0124311,0.0124322
0.010635,0.0136058,0.0129456,0.0127914,0.0144928,0.0145926
0.0115862,0.0119413,0.0165231,0.0158286,0.0194639,0.0291077
0.00852394,0.0113486,0.0148371,0.00992147,0.0142152,0.0155423
0.00992969,0.00904315,0.0156327,0.0117749,0.0122121,0.0120556
0.00781464,0.0135233,0.0148596,0.00965785,0.00893686,0.00988014
0.00936293,0.0104478,0.0117782,0.00971724,0.0106653,0.00965676
0.00791624,0.0134073,0.0186056,0.0111868,0.0153452,0.0114003
0.0100698,0.013726,0.0141826,0.00842998,0.00841352,0.00947051
0.0128475,0.0128753,0.0158313,0.0132511,0.0122468,0.0119687
0.00791833,0.0112936,0.0118295,0.00946036,0.00806965,0.00812314
0.0103401,0.0121259,0.0156516,0.0105594,0.0108049,0.00872903
0.00926826,0.0111436,0.0138245,0.0131451,0.0137454,0.0121441
0.00846088,0.0105222,0.0130577,0.0131788,0.0132823,0.0105771
0.0101861,0.0133554,0.0150289,0.0109732,0.0118416,0.0114454
0.0112913,0.0122215,0.0149296,0.012136,0.0139367,0.0118631
0.00964892,0.0107335,0.0103622,0.00892898,0.00759345,0.00725907
0.00878226,0.0132656,0.013318,0.0102172,0.0114441,0.0107221
0.0106621,0.013407,0.0145,0.0121608,0.0111411,0.0104464
0.0104939,0.0132955,0.016939,0.0152435,0.0182692,0.0188474
0.0102096,0.0131706,0.0126243,0.0111724,0.010818,0.00922273
0.00971927,0.0145911,0.0134578,0.0134408,0.0153364,0.0114196
0.0105142,0.0127419,0.0142867,0.0139462,0.0194453,0.0212757
0.00835036,0.0089104,0.00948967,0.00758685,0.00783792,0.0077315
0.0121798,0.0155839,0.018896,0.0149586,0.0162714,0.0149343
0.013108,0.0117257,0.00943034,0.00697685,0.00953411,0.00854734
0.00969265,0.012774,0.0164361,0.0157183,0.0215089,0.0199005
0.0109122,0.0100345,0.0133503,0.00824224,0.00903098,0.0107474
0.00844197,0.0121979,0.0145406,0.0124739,0.0125447,0.00943388
0.00917467,0.010495,0.0126753,0.00936034,0.0113295,0.00984723
0.00855664,0.0106966,0.0134207,0.0103597,0.0114958,0.0207584
0.0101447,0.0106011,0.00961246,0.00812541,0.00874869,0.0068399
0.00799385,0.0181386,0.0147032,0.0104554,0.015208,0.0183243
0.00962112,0.0128361,0.0206371,0.0181288,0.0289258,0.0297381
0.0100519,0.00890133,0.0141513,0.00846681,0.0102271,0.0101373
0.00916914,0.0145198,0.0129171,0.0129055,0.0136683,0.0220306
0.00896646,0.0141219,0.01864,0.0145866,0.0176043,0.0179627
0.011342,0.0174915,0.0183798,0.018512,0.0173765,0.0130379
0.0110307,0.013682,0.0125107,0.00906735,0.00993083,0.00704993
0.00984842,0.00884813,0.0112902,0.00732806,0.0062704,0.00740621
0.0103112,0.0117275,0.0116512,0.00708374,0.00872379,0.00868197
0.00892368,0.0123472,0.012838,0.0101958,0.00815,0.00917986
0.00941683,0.00844464,0.00974721,0.0120388,0.00899782,0.00867453
0.00992289,0.0158101,0.0177736,0.0133556,0.0117722,0.0115441
0.0100987,0.0134947,0.0185318,0.0141678,0.0229362,0.0187372
0.00897959,0.0104128,0.0150781,0.00884839,0.0127611,0.0137466
0.00849429,0.0116604,0.0102153,0.0099973,0.0109687,0.0093305
0.0102425,0.0152166,0.0136498,0.0109924,0.0108704,0.0152887
0.0121194,0.0115164,0.0130625,0.00951714,0.00877334,0.00785893
0.0112393,0.012341,0.0149625,0.0109614,0.011552,0.0136262
0.010432,0.0125184,0.0131341,0.00962448,0.0114124,0.0108288
0.00882357,0.0141401,0.0137961,0.012166,0.0107547,0.0132072
0.00744829,0.0115223,0.0151775,0.0148555,0.0137825,0.0140074
0.0118539,0.0102856,0.013361,0.0109954,0.0122554,0.0114792
0.0115898,0.0149815,0.0144765,0.0116942,0.0108641,0.00835704
0.00940805,0.0110672,0.0133619,0.0122812,0.00990096,0.0144672
0.0107718,0.011626,0.0149993,0.0101899,0.01012,0.0112207
0.0128182,0.0143439,0.0149519,0.0158495,0.0156153,0.0138188
0.0114097,0.0137613,0.0132998,0.0121632,0.0107946,0.0131241
0.0112893,0.0155462,0.0156877,0.0119045,0.0137826,0.0153563
0.0100646,0.0113708,0.0120467,0.0119689,0.0101588,0.0098497
0.0102382,0.0113114,0.0140359,0.0112862,0.0103386,0.0109721
0.00913216,0.0118578,0.00912768,0.00764524,0.00771931,0.0095733
0.0109377,0.0173196,0.0222342,0.0156031,0.0143491,0.0109992
0.0104232,0.0136975,0.0124323,0.0100172,0.0103915,0.012709
0.00972852,0.0165976,0.0207986,0.0176113,0.0263938,0.0330347
0.0102283,0.01334,0.0144281,0.0122805,0.0139901,0.0142043
0.00808761,0.0109995,0.014238,0.0136833,0.0127936,0.0128654
0.0132477,0.0108046,0.0093632,0.00768476,0.00533808,0.00469191
0.00973476,0.0163872,0.0210164,0.0153527,0.017773,0.0185181
0.00911014,0.0112247,0.0134073,0.0109905,0.0109019,0.0120518
0.00962188,0.0118046,0.0155156,0.0108183,0.0134873,0.0133812
0.010865,0.01519,0.0152707,0.00999458,0.0110044,0.0122831
0.0106456,0.0114575,0.00687545,0.00630151,0.00440392,0.00339908
0.00946858,0.0113191,0.0117561,0.0108285,0.011381,0.0128434
0.00854903,0.0132412,0.0117095,0.0106869,0.0118178,0.0131177
0.0111263,0.0108351,0.0138953,0.00891912,0.00857058,0.0100802
0.0100334,0.0121278,0.0144811,0.0127222,0.0106919,0.0117545
0.00907159,0.0115208,0.0153564,0.010988,0.00962354,0.0111918
0.0105637,0.0126122,0.0125946,0.00849247,0.0115726,0.0145316
0.00916493,0.0120998,0.0154548,0.013409,0.00896604,0.0128539
0.00956936,0.0131472,0.0155576,0.0101417,0.00487792,0.00282352
0.00931169,0.0121979,0.0120787,0.0104655,0.0112162,0.0133169
0.0105226,0.0128148,0.0159052,0.0105799,0.0118001,0.0125341
0.0105201,0.0139863,0.0137065,0.014964,0.0114018,0.013237
0.00978826,0.0145482,0.0127865,0.010161,0.0112919,0.0108355
0.0109916,0.0129592,0.0168762,0.0139569,0.0102165,0.010447
0.0144848,0.0110583,0.0115682,0.00893479,0.00969572,0.00849186
0.0114339,0.014492,0.0153257,0.0121173,0.0134665,0.014126
0.0090112,0.0154261,0.0122399,0.00993477,0.0115232,0.0117012
0.0113917,0.0115226,0.0134491,0.0103049,0.0105429,0.0100124
0.0102157,0.0124281,0.0126708,0.0113699,0.0107888,0.0110718
0.0118708,0.0115707,0.0167586,0.0114748,0.0120922,0.010574
0.010618,0.0102602,0.016404,0.0102117,0.00851214,0.00921867
0.0106555,0.0142845,0.0155067,0.00845584,0.00850987,0.00819625
0.00860863,0.0137155,0.0111064,0.0110731,0.00997035,0.0109053
0.0100478,0.0126722,0.0112851,0.0103563,0.0100606,0.0116418
0.010037,0.0134453,0.0164882,0.0109257,0.0182157,0.0145742
0.010599,0.0152889,0.0155212,0.0126067,0.014611,0.0147432
0.00916643,0.0154321,0.0138591,0.0116151,0.0095773,0.00923682
0.00985419,0.0133607,0.0145334,0.0151619,0.0127236,0.0134842
0.0102764,0.0126628,0.0154059,0.0116019,0.0111826,0.0111737
0.00784182,0.0111288,0.0119925,0.0099324,0.0106106,0.00932337
0.010796,0.0153774,0.0146913,0.0114336,0.0127599,0.0138634
0.00911627,0.0128376,0.0161486,0.0119068,0.012891,0.0116144
0.00904193,0.0146691,0.0140142,0.0111846,0.0109842,0.00874556
0.00978271,0.0142782,0.0131058,0.0085773,0.00776676,0.00870199
0.0100434,0.0145323,0.0159557,0.013068,0.0152784,0.0160913
0.011582,0.0128084,0.01691,0.0144839,0.0146592,0.0136247
0.0120575,0.0144092,0.0136823,0.0096441,0.0102601,0.0111198
0.0104737,0.010725,0.0110707,0.0121249,0.0132287,0.0120813
0.00611037,0.00967298,0.0125578,0.00946941,0.0230485,0.0651897
0.00997961,0.0107391,0.0139219,0.0107569,0.0278503,0.0572325
0.0117641,0.0140044,0.0156039,0.0132275,0.0133807,0.0129016
0.00885861,0.0134554,0.0155996,0.0148985,0.0144882,0.0157381
0.00905683,0.0120178,0.0133494,0.0135732,0.0121613,0.01193
0.0107863,0.0133479,0.0137906,0.0134782,0.0124077,0.0109107
0.0115936,0.013546,0.0141625,0.0115908,0.0115387,0.0102319
0.00948746,0.00964315,0.0132193,0.0112231,0.013691,0.0112782
0.00965948,0.0121619,0.0126974,0.0122628,0.0113169,0.00966683
0.00957587,0.0167451,0.0150195,0.0103417,0.0125453,0.0117009
0.0125471,0.0133705,0.015155,0.0142316,0.0163601,0.0120365
0.0130206,0.0116267,0.0115861,0.0119853,0.00965739,0.0114806
0.0107513,0.0136961,0.0158266,0.0112371,0.0144587,0.0136891
0.00873185,0.0126142,0.0122789,0.0135332,0.017277,0.0482277
0.010528,0.0159776,0.0136974,0.0101309,0.011669,0.0109395
0.00958788,0.0121878,0.0110112,0.0117248,0.0119736,0.0118833
0.0105283,0.0159795,0.0145477,0.0139382,0.0121919,0.012573
0.0120125,0.0128007,0.0154008,0.0114436,0.0143499,0.0136306
0.00884426,0.0154493,0.0187009,0.0171223,0.019724,0.0230314
0.00923706,0.00966819,0.0133761,0.012278,0.013744,0.016326
0.00982793,0.0134028,0.0155972,0.0114044,0.0135524,0.01277
0.012345,0.0123273,0.0156799,0.0144973,0.011681,0.0117023
0.00923127,0.013027,0.0131051,0.0101578,0.0145982,0.0171872
0.00895926,0.0102452,0.0116979,0.00908421,0.0127465,0.0135426
0.00926596,0.0125104,0.0130204,0.00732061,0.0104661,0.0111773
0.00842752,0.0153179,0.0126855,0.00879339,0.0149925,0.0124741
0.00862892,0.00977637,0.00900162,0.00723104,0.00737551,0.00732653
0.00841,0.0127195,0.0119027,0.00952384,0.0110259,0.0103655
0.0106237,0.0143189,0.0153686,0.0133254,0.0136696,0.0156335
0.00919532,0.0119872,0.0160578,0.00891798,0.0127752,0.00895432
0.0110681,0.0123954,0.0140522,0.0143049,0.0136455,0.0142609
0.0102041,0.0137161,0.0151114,0.0125408,0.0121781,0.0161169
0.0107359,0.0117577,0.0131129,0.00990104,0.0110006,0.00796198
0.0123564,0.0137267,0.0144027,0.0104194,0.0110469,0.0110467
0.00959494,0.0122834,0.01226,0.00852191,0.00751954,0.00872642
0.0116213,0.0127752,0.0140205,0.0110438,0.0119325,0.0103883
0.0128705,0.0116385,0.0137657,0.01074,0.0104566,0.0121434
0.0118821,0.0145026,0.0172009,0.014425,0.0170079,0.0186117
0.00958858,0.0108051,0.0105198,0.00966866,0.0102541,0.00734541
0.0105304,0.0145242,0.0203488,0.0139274,0.0201893,0.0229066
0.00863285,0.0139832,0.0128793,0.00925143,0.00762476,0.00949106
0.0108424,0.00912213,0.0128623,0.0108103,0.00974432,0.0106828
0.0103887,0.010362,0.0109173,0.00774514,0.0120042,0.00869426
0.00998579,0.0132496,0.0156797,0.0141239,0.012981,0.0139914
0.0116736,0.0142667,0.0188254,0.0191335,0.023688,0.0280508
0.00915198,0.015826,0.0179139,0.00991255,0.0102565,0.00907687
